X1,fila,ID,fila_final,data
3769:,19759879,3769,19763211,1
3770:,19763212,3770,19763374,1
3771:,19763375,3771,19763507,1
3772:,19763508,3772,19764279,1
3773:,19764280,3773,19766373,1
3774:,19766374,3774,19766681,1
3775:,19766682,3775,19768669,1
3776:,19768670,3776,19768850,1
3777:,19768851,3777,19773082,1
3778:,19773083,3778,19774605,1
3779:,19774606,3779,19775075,1
3780:,19775076,3780,19775250,1
3781:,19775251,3781,19775987,1
3782:,19775988,3782,19827610,1
3783:,19827611,3783,19828393,1
3784:,19828394,3784,19829909,1
3785:,19829910,3785,19830051,1
3786:,19830052,3786,19830167,1
3787:,19830168,3787,19842592,1
3788:,19842593,3788,19842733,1
3789:,19842734,3789,19843385,1
3790:,19843386,3790,19843443,1
3791:,19843444,3791,19843934,1
3792:,19843935,3792,19844324,1
3793:,19844325,3793,19844469,1
3794:,19844470,3794,19845730,1
3795:,19845731,3795,19845905,1
3796:,19845906,3796,19852348,1
3797:,19852349,3797,19852796,1
3798:,19852797,3798,19891311,1
3799:,19891312,3799,19891471,1
3800:,19891472,3800,19891654,1
3801:,19891655,3801,19899273,1
3802:,19899274,3802,19899629,1
3803:,19899630,3803,19900097,1
3804:,19900098,3804,19901125,1
3805:,19901126,3805,19901254,1
3806:,19901255,3806,19901383,1
3807:,19901384,3807,19904217,1
3808:,19904218,3808,19905565,1
3809:,19905566,3809,19907353,1
3810:,19907354,3810,19910783,1
3811:,19910784,3811,19911312,1
3812:,19911313,3812,19913403,1
3813:,19913404,3813,19913806,1
3814:,19913807,3814,19924701,1
3815:,19924702,3815,19925591,1
3816:,19925592,3816,19930177,1
3817:,19930178,3817,19958735,1
3818:,19958736,3818,19958935,1
3819:,19958936,3819,19959282,1
3820:,19959283,3820,19959965,1
3821:,19959966,3821,19960356,1
3822:,19960357,3822,19960561,1
3823:,19960562,3823,19960855,1
3824:,19960856,3824,19992269,1
3825:,19992270,3825,20096902,1
3826:,20096903,3826,20107200,1
3827:,20107201,3827,20107555,1
3828:,20107556,3828,20109487,1
3829:,20109488,3829,20109758,1
3830:,20109759,3830,20112605,1
3831:,20112606,3831,20112719,1
3832:,20112720,3832,20112864,1
3833:,20112865,3833,20115405,1
3834:,20115406,3834,20115633,1
3835:,20115634,3835,20125325,1
3836:,20125326,3836,20125527,1
3837:,20125528,3837,20125997,1
3838:,20125998,3838,20126664,1
3839:,20126665,3839,20126887,1
3840:,20126888,3840,20144847,1
3841:,20144848,3841,20146996,1
3842:,20146997,3842,20147589,1
3843:,20147590,3843,20147708,1
3844:,20147709,3844,20147804,1
3845:,20147805,3845,20147928,1
3846:,20147929,3846,20148052,1
3847:,20148053,3847,20149396,1
3848:,20149397,3848,20149517,1
3849:,20149518,3849,20150060,1
3850:,20150061,3850,20150177,1
3851:,20150178,3851,20150859,1
3852:,20150860,3852,20151538,1
3853:,20151539,3853,20151599,1
3854:,20151600,3854,20153553,1
3855:,20153554,3855,20153759,1
3856:,20153760,3856,20154007,1
3857:,20154008,3857,20154314,1
3858:,20154315,3858,20161648,1
3859:,20161649,3859,20162714,1
3860:,20162715,3860,20323169,1
3861:,20323170,3861,20323296,1
3862:,20323297,3862,20330829,1
3863:,20330830,3863,20333085,1
3864:,20333086,3864,20388008,1
3865:,20388009,3865,20389297,1
3866:,20389298,3866,20389420,1
3867:,20389421,3867,20389629,1
3868:,20389630,3868,20390135,1
3869:,20390136,3869,20390245,1
3870:,20390246,3870,20399096,1
3871:,20399097,3871,20399378,1
3872:,20399379,3872,20400743,1
3873:,20400744,3873,20400970,1
3874:,20400971,3874,20401219,1
3875:,20401220,3875,20433317,1
3876:,20433318,3876,20433796,1
3877:,20433797,3877,20433943,1
3878:,20433944,3878,20434061,1
3879:,20434062,3879,20447811,1
3880:,20447812,3880,20452232,1
3881:,20452233,3881,20453493,1
3882:,20453494,3882,20454708,1
3883:,20454709,3883,20454960,1
3884:,20454961,3884,20455086,1
3885:,20455087,3885,20455471,1
3886:,20455472,3886,20461544,1
3887:,20461545,3887,20465426,1
3888:,20465427,3888,20467273,1
3889:,20467274,3889,20468909,1
3890:,20468910,3890,20489717,1
3891:,20489718,3891,20489895,1
3892:,20489896,3892,20490014,1
3893:,20490015,3893,20516976,1
3894:,20516977,3894,20537228,1
3895:,20537229,3895,20537485,1
3896:,20537486,3896,20538714,1
3897:,20538715,3897,20538813,1
3898:,20538814,3898,20538993,1
3899:,20538994,3899,20539557,1
3900:,20539558,3900,20559839,1
3901:,20559840,3901,20559954,1
3902:,20559955,3902,20560097,1
3903:,20560098,3903,20571951,1
3904:,20571952,3904,20572198,1
3905:,20572199,3905,20634656,1
3906:,20634657,3906,20635423,1
3907:,20635424,3907,20638262,1
3908:,20638263,3908,20638378,1
3909:,20638379,3909,20638911,1
3910:,20638912,3910,20639153,1
3911:,20639154,3911,20640540,1
3912:,20640541,3912,20641216,1
3913:,20641217,3913,20641646,1
3914:,20641647,3914,20642485,1
3915:,20642486,3915,20643252,1
3916:,20643253,3916,20643463,1
3917:,20643464,3917,20741403,1
3918:,20741404,3918,20741550,1
3919:,20741551,3919,20742023,1
3920:,20742024,3920,20758317,1
3921:,20758318,3921,20764960,1
3922:,20764961,3922,20765123,1
3923:,20765124,3923,20774227,1
3924:,20774228,3924,20774440,1
3925:,20774441,3925,20881248,1
3926:,20881249,3926,20894608,1
3927:,20894609,3927,20896733,1
3928:,20896734,3928,20903808,1
3929:,20903809,3929,20903910,1
3930:,20903911,3930,20904030,1
3931:,20904031,3931,20904174,1
3932:,20904175,3932,20905620,1
3933:,20905621,3933,20905869,1
3934:,20905870,3934,20908059,1
3935:,20908060,3935,20916151,1
3936:,20916152,3936,20956919,1
3937:,20956920,3937,20957168,1
3938:,20957169,3938,21111165,1
3939:,21111166,3939,21111369,1
3940:,21111370,3940,21111513,1
3941:,21111514,3941,21111686,1
3942:,21111687,3942,21126450,1
3943:,21126451,3943,21127462,1
3944:,21127463,3944,21128918,1
3945:,21128919,3945,21129160,1
3946:,21129161,3946,21133449,1
3947:,21133450,3947,21133676,1
3948:,21133677,3948,21134010,1
3949:,21134011,3949,21136384,1
3950:,21136385,3950,21136974,1
3951:,21136975,3951,21137668,1
3952:,21137669,3952,21137788,1
3953:,21137789,3953,21137866,1
3954:,21137867,3954,21153270,1
3955:,21153271,3955,21156397,1
3956:,21156398,3956,21156503,1
3957:,21156504,3957,21156869,1
3958:,21156870,3958,21162180,1
3959:,21162181,3959,21162625,1
3960:,21162626,3960,21173631,1
3961:,21173632,3961,21174508,1
3962:,21174509,3962,21315488,1
3963:,21315489,3963,21315607,1
3964:,21315608,3964,21315690,1
3965:,21315691,3965,21317425,1
3966:,21317426,3966,21359649,1
3967:,21359650,3967,21360055,1
3968:,21360056,3968,21360598,1
3969:,21360599,3969,21360681,1
3970:,21360682,3970,21363023,1
3971:,21363024,3971,21363540,1
3972:,21363541,3972,21378569,1
3973:,21378570,3973,21378702,1
3974:,21378703,3974,21379356,1
3975:,21379357,3975,21382450,1
3976:,21382451,3976,21384096,1
3977:,21384097,3977,21384382,1
3978:,21384383,3978,21385508,1
3979:,21385509,3979,21385929,1
3980:,21385930,3980,21386018,1
3981:,21386019,3981,21386428,1
3982:,21386429,3982,21386601,1
3983:,21386602,3983,21386816,1
3984:,21386817,3984,21389748,1
3985:,21389749,3985,21389867,1
3986:,21389868,3986,21392063,1
3987:,21392064,3987,21392659,1
3988:,21392660,3988,21395401,1
3989:,21395402,3989,21395513,1
3990:,21395514,3990,21398596,1
3991:,21398597,3991,21398725,1
3992:,21398726,3992,21398889,1
3993:,21398890,3993,21400408,1
3994:,21400409,3994,21400846,1
3995:,21400847,3995,21401807,1
3996:,21401808,3996,21402004,1
3997:,21402005,3997,21402164,1
3998:,21402165,3998,21403955,1
3999:,21403956,3999,21413383,1
4000:,21413384,4000,21413524,1
4001:,21413525,4001,21414033,1
4002:,21414034,4002,21414234,1
4003:,21414235,4003,21414353,1
4004:,21414354,4004,21414726,1
4005:,21414727,4005,21416108,1
4006:,21416109,4006,21416265,1
4007:,21416266,4007,21420376,1
4008:,21420377,4008,21421197,1
4009:,21421198,4009,21421416,1
4010:,21421417,4010,21422960,1
4011:,21422961,4011,21425926,1
4012:,21425927,4012,21435754,1
4013:,21435755,4013,21436401,1
4014:,21436402,4014,21436940,1
4015:,21436941,4015,21437477,1
4016:,21437478,4016,21437560,1
4017:,21437561,4017,21437961,1
4018:,21437962,4018,21438134,1
4019:,21438135,4019,21438723,1
4020:,21438724,4020,21438831,1
4021:,21438832,4021,21439030,1
4022:,21439031,4022,21439166,1
4023:,21439167,4023,21439307,1
4024:,21439308,4024,21439449,1
4025:,21439450,4025,21439612,1
4026:,21439613,4026,21440547,1
4027:,21440548,4027,21443256,1
4028:,21443257,4028,21443536,1
4029:,21443537,4029,21444429,1
4030:,21444430,4030,21444909,1
4031:,21444910,4031,21452543,1
4032:,21452544,4032,21452660,1
4033:,21452661,4033,21457033,1
4034:,21457034,4034,21457127,1
4035:,21457128,4035,21457180,1
4036:,21457181,4036,21457689,1
4037:,21457690,4037,21457938,1
4038:,21457939,4038,21458266,1
4039:,21458267,4039,21458660,1
4040:,21458661,4040,21462268,1
4041:,21462269,4041,21462871,1
4042:,21462872,4042,21464728,1
4043:,21464729,4043,21555320,1
4044:,21555321,4044,21555557,1
4045:,21555558,4045,21556859,1
4046:,21556860,4046,21557025,1
4047:,21557026,4047,21557465,1
4048:,21557466,4048,21558217,1
4049:,21558218,4049,21563736,1
4050:,21563737,4050,21564609,1
4051:,21564610,4051,21565377,1
4052:,21565378,4052,21566719,1
4053:,21566720,4053,21566810,1
4054:,21566811,4054,21569374,1
4055:,21569375,4055,21573591,1
4056:,21573592,4056,21625617,1
4057:,21625618,4057,21625979,1
4058:,21625980,4058,21626107,1
4059:,21626108,4059,21626249,1
4060:,21626250,4060,21631653,1
4061:,21631654,4061,21632001,1
4062:,21632002,4062,21632307,1
4063:,21632308,4063,21632588,1
4064:,21632589,4064,21636967,1
4065:,21636968,4065,21637104,1
4066:,21637105,4066,21637464,1
4067:,21637465,4067,21641918,1
4068:,21641919,4068,21642933,1
4069:,21642934,4069,21648348,1
4070:,21648349,4070,21648614,1
4071:,21648615,4071,21648848,1
4072:,21648849,4072,21652504,1
4073:,21652505,4073,21652881,1
4074:,21652882,4074,21654342,1
4075:,21654343,4075,21654484,1
4076:,21654485,4076,21654581,1
4077:,21654582,4077,21654902,1
4078:,21654903,4078,21661027,1
4079:,21661028,4079,21661343,1
4080:,21661344,4080,21692716,1
4081:,21692717,4081,21692827,1
4082:,21692828,4082,21693458,1
4083:,21693459,4083,21693615,1
4084:,21693616,4084,21693809,1
4085:,21693810,4085,21695173,1
4086:,21695174,4086,21697980,1
4087:,21697981,4087,21698177,1
4088:,21698178,4088,21698672,1
4089:,21698673,4089,21719930,1
4090:,21719931,4090,21720080,1
4091:,21720081,4091,21720261,1
4092:,21720262,4092,21722488,1
4093:,21722489,4093,21722691,1
4094:,21722692,4094,21723392,1
4095:,21723393,4095,21724004,1
4096:,21724005,4096,21724186,1
4097:,21724187,4097,21725902,1
4098:,21725903,4098,21732484,1
4099:,21732485,4099,21733388,1
4100:,21733389,4100,21747263,1
4101:,21747264,4101,21747348,1
4102:,21747349,4102,21747808,1
4103:,21747809,4103,21748996,1
4104:,21748997,4104,21749362,1
4105:,21749363,4105,21749976,1
4106:,21749977,4106,21751807,1
4107:,21751808,4107,21751960,1
4108:,21751961,4108,21752204,1
4109:,21752205,4109,21777057,1
4110:,21777058,4110,21777515,1
4111:,21777516,4111,21777859,1
4112:,21777860,4112,21778037,1
4113:,21778038,4113,21778174,1
4114:,21778175,4114,21778309,1
4115:,21778310,4115,21782528,1
4116:,21782529,4116,21783104,1
4117:,21783105,4117,21784663,1
4118:,21784664,4118,21785230,1
4119:,21785231,4119,21786612,1
4120:,21786613,4120,21786801,1
4121:,21786802,4121,21786988,1
4122:,21786989,4122,21788139,1
4123:,21788140,4123,21909909,1
4124:,21909910,4124,21911021,1
4125:,21911022,4125,21911187,1
4126:,21911188,4126,21911292,1
4127:,21911293,4127,21921780,1
4128:,21921781,4128,21921964,1
4129:,21921965,4129,21922659,1
4130:,21922660,4130,21922893,1
4131:,21922894,4131,21924747,1
4132:,21924748,4132,21924842,1
4133:,21924843,4133,21925551,1
4134:,21925552,4134,21926105,1
4135:,21926106,4135,21959460,1
4136:,21959461,4136,21963703,1
4137:,21963704,4137,21964087,1
4138:,21964088,4138,21968070,1
4139:,21968071,4139,21968344,1
4140:,21968345,4140,21968510,1
4141:,21968511,4141,22014147,1
4142:,22014148,4142,22014304,1
4143:,22014305,4143,22014506,1
4144:,22014507,4144,22021639,1
4145:,22021640,4145,22028224,1
4146:,22028225,4146,22029280,1
4147:,22029281,4147,22036580,1
4148:,22036581,4148,22036893,1
4149:,22036894,4149,22062475,1
4150:,22062476,4150,22064142,1
4151:,22064143,4151,22064406,1
4152:,22064407,4152,22064883,1
4153:,22064884,4153,22065484,1
4154:,22065485,4154,22065697,1
4155:,22065698,4155,22070964,1
4156:,22070965,4156,22071324,1
4157:,22071325,4157,22085726,1
4158:,22085727,4158,22085844,1
4159:,22085845,4159,22119568,1
4160:,22119569,4160,22120004,1
4161:,22120005,4161,22121804,1
4162:,22121805,4162,22122372,1
4163:,22122373,4163,22123385,1
4164:,22123386,4164,22124394,1
4165:,22124395,4165,22125791,1
4166:,22125792,4166,22128804,1
4167:,22128805,4167,22130543,1
4168:,22130544,4168,22133632,1
4169:,22133633,4169,22133799,1
4170:,22133800,4170,22133979,1
4171:,22133980,4171,22150870,1
4172:,22150871,4172,22150984,1
4173:,22150985,4173,22152969,1
4174:,22152970,4174,22153503,1
4175:,22153504,4175,22153748,1
4176:,22153749,4176,22153865,1
4177:,22153866,4177,22156246,1
4178:,22156247,4178,22156839,1
4179:,22156840,4179,22159090,1
4180:,22159091,4180,22159224,1
4181:,22159225,4181,22160093,1
4182:,22160094,4182,22160457,1
4183:,22160458,4183,22160577,1
4184:,22160578,4184,22161818,1
4185:,22161819,4185,22166191,1
4186:,22166192,4186,22166396,1
4187:,22166397,4187,22167607,1
4188:,22167608,4188,22167746,1
4189:,22167747,4189,22169118,1
4190:,22169119,4190,22169251,1
4191:,22169252,4191,22169386,1
4192:,22169387,4192,22169581,1
4193:,22169582,4193,22169876,1
4194:,22169877,4194,22170196,1
4195:,22170197,4195,22170350,1
4196:,22170351,4196,22171041,1
4197:,22171042,4197,22174935,1
4198:,22174936,4198,22176676,1
4199:,22176677,4199,22176786,1
4200:,22176787,4200,22176881,1
4201:,22176882,4201,22179470,1
4202:,22179471,4202,22179590,1
4203:,22179591,4203,22179756,1
4204:,22179757,4204,22180510,1
4205:,22180511,4205,22180635,1
4206:,22180636,4206,22180742,1
4207:,22180743,4207,22187967,1
4208:,22187968,4208,22188476,1
4209:,22188477,4209,22189320,1
4210:,22189321,4210,22201276,1
4211:,22201277,4211,22201521,1
4212:,22201522,4212,22201948,1
4213:,22201949,4213,22202036,1
4214:,22202037,4214,22209680,1
4215:,22209681,4215,22209927,1
4216:,22209928,4216,22256078,1
4217:,22256079,4217,22256331,1
4218:,22256332,4218,22256590,1
4219:,22256591,4219,22267533,1
4220:,22267534,4220,22267716,1
4221:,22267717,4221,22268226,1
4222:,22268227,4222,22268615,1
4223:,22268616,4223,22268706,1
4224:,22268707,4224,22270056,1
4225:,22270057,4225,22278598,1
4226:,22278599,4226,22278695,1
4227:,22278696,4227,22331084,1
4228:,22331085,4228,22331313,1
4229:,22331314,4229,22332596,1
4230:,22332597,4230,22332790,1
4231:,22332791,4231,22332873,1
4232:,22332874,4232,22333311,1
4233:,22333312,4233,22333542,1
4234:,22333543,4234,22333845,1
4235:,22333846,4235,22333989,1
4236:,22333990,4236,22334075,1
4237:,22334076,4237,22337998,1
4238:,22337999,4238,22339882,1
4239:,22339883,4239,22340106,1
4240:,22340107,4240,22341062,1
4241:,22341063,4241,22341251,1
4242:,22341252,4242,22341549,1
4243:,22341550,4243,22341698,1
4244:,22341699,4244,22342925,1
4245:,22342926,4245,22343025,1
4246:,22343026,4246,22343201,1
4247:,22343202,4247,22349111,1
4248:,22349112,4248,22360458,1
4249:,22360459,4249,22363955,1
4250:,22363956,4250,22364358,1
4251:,22364359,4251,22364568,1
4252:,22364569,4252,22364762,1
4253:,22364763,4253,22367739,1
4254:,22367740,4254,22369047,1
4255:,22369048,4255,22372909,1
4256:,22372910,4256,22413111,1
4257:,22413112,4257,22414072,1
4258:,22414073,4258,22414751,1
4259:,22414752,4259,22415651,1
4260:,22415652,4260,22436497,1
4261:,22436498,4261,22436812,1
4262:,22436813,4262,22485690,1
4263:,22485691,4263,22487079,1
4264:,22487080,4264,22487368,1
4265:,22487369,4265,22487647,1
4266:,22487648,4266,22572698,1
4267:,22572699,4267,22575264,1
4268:,22575265,4268,22576559,1
4269:,22576560,4269,22592329,1
4270:,22592330,4270,22593718,1
4271:,22593719,4271,22606669,1
4272:,22606670,4272,22606779,1
4273:,22606780,4273,22607236,1
4274:,22607237,4274,22607488,1
4275:,22607489,4275,22607708,1
4276:,22607709,4276,22608030,1
4277:,22608031,4277,22608175,1
4278:,22608176,4278,22609890,1
4279:,22609891,4279,22610900,1
4280:,22610901,4280,22611318,1
4281:,22611319,4281,22614812,1
4282:,22614813,4282,22617128,1
4283:,22617129,4283,22618634,1
4284:,22618635,4284,22635105,1
4285:,22635106,4285,22636355,1
4286:,22636356,4286,22636802,1
4287:,22636803,4287,22643480,1
4288:,22643481,4288,22644422,1
4289:,22644423,4289,22650078,1
4290:,22650079,4290,22652457,1
4291:,22652458,4291,22653984,1
4292:,22653985,4292,22654334,1
4293:,22654335,4293,22655043,1
4294:,22655044,4294,22655088,1
4295:,22655089,4295,22655203,1
4296:,22655204,4296,22655746,1
4297:,22655747,4297,22655861,1
4298:,22655862,4298,22660053,1
4299:,22660054,4299,22661951,1
4300:,22661952,4300,22662033,1
4301:,22662034,4301,22662253,1
4302:,22662254,4302,22717859,1
4303:,22717860,4303,22717982,1
4304:,22717983,4304,22718098,1
4305:,22718099,4305,22718400,1
4306:,22718401,4306,22869693,1
4307:,22869694,4307,22869829,1
4308:,22869830,4308,22870848,1
4309:,22870849,4309,22870993,1
4310:,22870994,4310,22875673,1
4311:,22875674,4311,22875782,1
4312:,22875783,4312,22876277,1
4313:,22876278,4313,22876419,1
4314:,22876420,4314,22876526,1
4315:,22876527,4315,22932740,1
4316:,22932741,4316,22932910,1
4317:,22932911,4317,22933614,1
4318:,22933615,4318,22933730,1
4319:,22933731,4319,22933926,1
4320:,22933927,4320,22935606,1
4321:,22935607,4321,22936062,1
4322:,22936063,4322,22936190,1
4323:,22936191,4323,22936776,1
4324:,22936777,4324,22936942,1
4325:,22936943,4325,22937032,1
4326:,22937033,4326,22937150,1
4327:,22937151,4327,22938880,1
4328:,22938881,4328,22940532,1
4329:,22940533,4329,22940707,1
4330:,22940708,4330,23003750,1
4331:,23003751,4331,23012619,1
4332:,23012620,4332,23012705,1
4333:,23012706,4333,23013574,1
4334:,23013575,4334,23014008,1
4335:,23014009,4335,23015009,1
4336:,23015010,4336,23016555,1
4337:,23016556,4337,23016928,1
4338:,23016929,4338,23016968,1
4339:,23016969,4339,23027195,1
4340:,23027196,4340,23028461,1
4341:,23028462,4341,23056538,1
4342:,23056539,4342,23058315,1
4343:,23058316,4343,23058864,1
4344:,23058865,4344,23059159,1
4345:,23059160,4345,23149547,1
4346:,23149548,4346,23151913,1
4347:,23151914,4347,23152152,1
4348:,23152153,4348,23152678,1
4349:,23152679,4349,23152797,1
4350:,23152798,4350,23153667,1
4351:,23153668,4351,23153998,1
4352:,23153999,4352,23157864,1
4353:,23157865,4353,23170013,1
4354:,23170014,4354,23172962,1
4355:,23172963,4355,23185845,1
4356:,23185846,4356,23291866,1
4357:,23291867,4357,23292361,1
4358:,23292362,4358,23292604,1
4359:,23292605,4359,23292995,1
4360:,23292996,4360,23298297,1
4361:,23298298,4361,23298630,1
4362:,23298631,4362,23298667,1
4363:,23298668,4363,23298900,1
4364:,23298901,4364,23328438,1
4365:,23328439,4365,23328580,1
4366:,23328581,4366,23331819,1
4367:,23331820,4367,23333229,1
4368:,23333230,4368,23333340,1
4369:,23333341,4369,23368436,1
4370:,23368437,4370,23370024,1
4371:,23370025,4371,23370308,1
4372:,23370309,4372,23372467,1
4373:,23372468,4373,23372555,1
4374:,23372556,4374,23379626,1
4375:,23379627,4375,23379832,1
4376:,23379833,4376,23380022,1
4377:,23380023,4377,23382517,1
4378:,23382518,4378,23383229,1
4379:,23383230,4379,23383500,1
4380:,23383501,4380,23392298,1
4381:,23392299,4381,23393639,1
4382:,23393640,4382,23393798,1
4383:,23393799,4383,23397850,1
4384:,23397851,4384,23428431,1
4385:,23428432,4385,23429958,1
4386:,23429959,4386,23437360,1
4387:,23437361,4387,23439389,1
4388:,23439390,4388,23439579,1
4389:,23439580,4389,23470538,1
4390:,23470539,4390,23472365,1
4391:,23472366,4391,23472571,1
4392:,23472572,4392,23499699,1
4393:,23499700,4393,23538359,1
4394:,23538360,4394,23539657,1
4395:,23539658,4395,23539922,1
4396:,23539923,4396,23544119,1
4397:,23544120,4397,23544366,1
4398:,23544367,4398,23545804,1
